Locus,Chrom,Position
chr04_6600880_6915541,chr4,21.00068651
chr04_6915541_6951055,chr4,21.08428785
chr04_6951055_6968131,chr4,21.16788642
chr04_6968131_6980809,chr4,21.50240011
chr04_6980809_7162084,chr4,21.6695574
chr04_7162084_7257704,chr4,21.92034303
chr04_7257704_7467287,chr4,22.00393091
chr04_7467287_7924441,chr4,22.08751889
chr04_7924441_8322671,chr4,22.17110876
chr04_8322671_11007703,chr4,22.25470053
chr04_11007703_11460275,chr4,22.33829419
chr04_11460275_11597819,chr4,22.42188973
chr04_11597819_11711675,chr4,22.67268346
chr04_11711675_11927442,chr4,22.75627935
chr04_11927442_12032057,chr4,22.92344156
chr04_12032057_12301770,chr4,23.0070414
chr04_12301770_12540498,chr4,23.25783582
chr04_12540498_13183340,chr4,23.42498851
chr04_13183340_13235192,chr4,23.50858255
chr04_13235192_13245364,chr4,23.59217811
chr04_13245364_13283961,chr4,23.67576473
chr04_13283961_13318170,chr4,24.68268183
chr04_13318170_13381818,chr4,24.84982195
chr04_13381818_13404949,chr4,25.01697686
chr04_13404949_13423928,chr4,25.35147967
chr04_13423928_13430676,chr4,25.51863419
chr04_13430676_13452457,chr4,25.60222736
chr04_13452457_13474300,chr4,25.93672304
chr04_13474300_13484600,chr4,26.10387147
chr04_13484600_13515399,chr4,26.18746171
chr04_13515399_13530750,chr4,26.27105149
chr04_13530750_13558018,chr4,26.5218371
chr04_13558018_13573033,chr4,26.68899638
chr04_13573033_13705180,chr4,26.85615596
chr04_13705180_13825378,chr4,26.93975039
chr04_13825378_13929748,chr4,27.10690046
chr04_13929748_13984793,chr4,27.1904888
chr04_13984793_14051679,chr4,27.27407717
chr04_14051679_14115169,chr4,27.44122125
chr04_14115169_14136911,chr4,27.52480771
chr04_14136911_14190678,chr4,27.60839607
chr04_14190678_14230514,chr4,27.77554277
chr04_14230514_14314688,chr4,28.02632475
chr04_14314688_14482732,chr4,28.19347488
chr04_14482732_15172260,chr4,28.36062232
chr04_15172260_15348225,chr4,28.44421104
chr04_15348225_15393636,chr4,28.61135514
chr04_15393636_15953616,chr4,28.69493975
chr04_15953616_16012466,chr4,28.77852217
chr04_16012466_16179316,chr4,28.86210258
chr04_16179316_16424519,chr4,29.11286222
chr04_16424519_16531276,chr4,29.2799892
chr04_16531276_16569198,chr4,29.94998024
chr04_16569198_16592063,chr4,30.28443338
chr04_16592063_16620602,chr4,30.45156937
chr04_16620602_16651040,chr4,30.70234191
chr04_16651040_16693346,chr4,30.95311664
chr04_16693346_16748398,chr4,31.28758504
chr04_16748398_16789921,chr4,32.12582284
chr04_16789921_16835314,chr4,32.20940022
chr04_16835314_16951016,chr4,32.46017646
chr04_16951016_16988682,chr4,32.54376626
chr04_16988682_17003332,chr4,32.62735804
chr04_17003332_17071051,chr4,32.7109498
chr04_17071051_17129243,chr4,32.79454149
chr04_17129243_17187583,chr4,33.04533083
chr04_17187583_17199783,chr4,33.29612014
chr04_17199783_17227623,chr4,33.37971368
chr04_17227623_17237537,chr4,33.63050743
chr04_17237537_17256675,chr4,33.88130188
chr04_17256675_17364899,chr4,34.04845765
chr04_17364899_17465628,chr4,34.13204979
chr04_17465628_17472861,chr4,34.55032118
chr04_17472861_17586046,chr4,34.63390907
chr04_17586046_17638089,chr4,34.71749893
chr04_17638089_17663714,chr4,34.80109071
chr04_17663714_17696764,chr4,34.88468285
chr04_17696764_17842797,chr4,35.05183631
chr04_17842797_17913918,chr4,35.21899285
chr04_17913918_18029593,chr4,35.30258688
chr04_18029593_18178244,chr4,35.38618054
chr04_18178244_18225831,chr4,35.46977422
chr04_18225831_18416522,chr4,35.55336597
chr04_18416522_18458855,chr4,35.63695771
chr04_18458855_18487588,chr4,35.72054436
chr04_18487588_18553270,chr4,36.47468081
chr04_18553270_18629110,chr4,36.72543902
chr04_18629110_18646642,chr4,37.05991023
chr04_18646642_18655832,chr4,37.14349534
chr04_18655832_18703746,chr4,37.56175121
chr04_18703746_18743057,chr4,37.64533533
chr04_18743057_18750252,chr4,37.72891994
chr04_18750252_18782488,chr4,37.89605296
chr04_18782488_18907621,chr4,38.39814025
chr04_18907621_18919933,chr4,38.98417879
chr04_18919933_18929306,chr4,39.06776501
chr04_18929306_18989800,chr4,39.56991689
chr04_18989800_19007996,chr4,40.24002644
chr04_19007996_19054267,chr4,40.40717381
chr04_19054267_19084822,chr4,40.49076701
chr04_19084822_19104449,chr4,40.8252496
chr04_19104449_19118052,chr4,40.90883286
chr04_19118052_19139027,chr4,40.99241713
chr04_19139027_19190601,chr4,41.07600139
chr04_19190601_19200602,chr4,41.15958566
chr04_19200602_19212267,chr4,41.24316981
chr04_19212267_19217883,chr4,41.49393726
chr04_19217883_19233980,chr4,41.74471345
chr04_19233980_19253882,chr4,41.82830309
chr04_19253882_19319710,chr4,42.33039922
chr04_19319710_19339347,chr4,43.1686375
chr04_19339347_19346028,chr4,43.33575989
chr04_19346028_19377317,chr4,43.50289579
chr04_19377317_19467879,chr4,43.67002791
chr04_19467879_19542201,chr4,43.9207505
chr04_19542201_19558940,chr4,45.34998073
chr04_19558940_19620955,chr4,45.51706138
chr04_19620955_19633034,chr4,46.86155624
chr04_19633034_19642020,chr4,47.02865353
chr04_19642020_19674598,chr4,47.19577208
chr04_19674598_19699835,chr4,47.69781611
chr04_19699835_19741498,chr4,47.78139188
chr04_19741498_19766846,chr4,47.94852411
chr04_19766846_19792296,chr4,48.03210487
chr04_19792296_19820788,chr4,48.28286881
chr04_19820788_19834933,chr4,48.45000988
chr04_19834933_19889807,chr4,48.61714552
chr04_19889807_19926819,chr4,49.28715363
chr04_19926819_19938711,chr4,49.70538082
chr04_19938711_19950691,chr4,50.20747277
chr04_19950691_19970182,chr4,50.37460882
chr04_19970182_20004580,chr4,50.4581921
chr04_20004580_20042471,chr4,50.96029243
chr04_20042471_20061453,chr4,51.04387535
chr04_20061453_20074852,chr4,51.12746147
chr04_20074852_20089958,chr4,51.2110476
chr04_20089958_20128517,chr4,51.29463407
chr04_20128517_20162869,chr4,51.46177815
chr04_20162869_20229082,chr4,51.54536652
chr04_20229082_20265334,chr4,51.62895445
chr04_20265334_20302225,chr4,51.87972633
chr04_20302225_20312353,chr4,51.96331235
chr04_20312353_20354688,chr4,52.0468985
chr04_20354688_20366796,chr4,52.13048275
chr04_20366796_20435023,chr4,52.21406736
chr04_20435023_20451664,chr4,52.38120846
chr04_20451664_20493485,chr4,52.4647953
chr04_20493485_20527074,chr4,52.6319394
chr04_20527074_20544139,chr4,52.71552588
chr04_20544139_20575751,chr4,52.7991119
chr04_20575751_20588355,chr4,53.04988454
chr04_20588355_20600899,chr4,53.21702185
chr04_20600899_20609544,chr4,53.46778146
chr04_20609544_20617327,chr4,53.55136187
chr04_20617327_20653059,chr4,53.63493838
chr04_20653059_20668945,chr4,54.30495602
chr04_20668945_20698694,chr4,54.38853925
chr04_20698694_20712990,chr4,54.72302778
chr04_20712990_20736575,chr4,54.80661868
chr04_20736575_20760206,chr4,54.89020657
chr04_20760206_20820849,chr4,55.30847014
chr04_20820849_20861949,chr4,55.39205998
chr04_20861949_20888075,chr4,55.47565174
chr04_20888075_20922491,chr4,55.55924351
chr04_20922491_20947224,chr4,55.64283529
chr04_20947224_21018420,chr4,55.72642318
chr04_21018420_21051505,chr4,56.14468042
chr04_21051505_21063960,chr4,56.73070893
chr04_21063960_21074430,chr4,56.81429054
chr04_21074430_21224745,chr4,56.89787854
chr04_21224745_21231004,chr4,56.98146843
chr04_21231004_21319265,chr4,57.06505393
chr04_21319265_21338071,chr4,57.65105595
chr04_21338071_21403029,chr4,58.15311833
chr04_21403029_21417379,chr4,58.65517875
chr04_21417379_21494793,chr4,58.82228234
chr04_21494793_21556953,chr4,59.82890537
chr04_21556953_21569830,chr4,60.33095676
chr04_21569830_21648688,chr4,60.4145358
chr04_21648688_21663207,chr4,60.83276974
chr04_21663207_21701729,chr4,61.08352195
chr04_21701729_21766994,chr4,61.50175755
chr04_21766994_21817855,chr4,61.66889575
chr04_21817855_21832331,chr4,61.8360402
chr04_21832331_21864794,chr4,61.91962279
chr04_21864794_21942991,chr4,62.58965686
chr04_21942991_21967174,chr4,63.007896
chr04_21967174_21981019,chr4,63.34234737
chr04_21981019_21987215,chr4,63.50947141
chr04_21987215_22014902,chr4,63.76022517
chr04_22014902_22031410,chr4,64.09469767
chr04_22031410_22105140,chr4,64.26182073
chr04_22105140_22253427,chr4,65.3528887
chr04_22253427_22263822,chr4,67.20717214
chr04_22263822_22379024,chr4,67.29074324
chr04_22379024_22385342,chr4,67.87683543
chr04_22385342_22419556,chr4,68.1276218
chr04_22419556_22452000,chr4,68.21121732
chr04_22452000_22653270,chr4,68.29481325
chr04_22653270_22678857,chr4,68.46197547
chr04_22678857_22816472,chr4,68.54557529
chr04_22816472_22864381,chr4,68.62917469
chr04_22864381_22933701,chr4,68.71277451
chr04_22933701_23026522,chr4,68.87993509
chr04_23026522_23058494,chr4,69.21446087
chr04_23058494_23188220,chr4,69.29806243
chr04_23188220_23194269,chr4,69.80026196
chr04_23194269_23204613,chr4,69.88386551
chr04_23204613_23211367,chr4,70.21840829
chr04_23211367_23231082,chr4,70.30201873
chr04_23231082_23264694,chr4,70.38563186
chr04_23264694_23271641,chr4,70.469247
chr04_23271641_23320375,chr4,70.55286213
chr04_23320375_23415410,chr4,70.63645623
chr04_23415410_23728736,chr4,72.23638632
chr04_23728736_24165388,chr4,75.55372793
chr04_24165388_24753701,chr4,76.81417758
chr04_24753701_24856654,chr4,78.24412833
chr04_24856654_25163680,chr4,78.41126406
chr04_25163680_25170288,chr4,79.33402145
chr04_25170288_25220287,chr4,79.41762522
chr04_25220287_25237338,chr4,79.50123634
chr04_25237338_25275878,chr4,79.58484748
chr04_25275878_25313160,chr4,79.66845864
chr04_25313160_25321860,chr4,79.75206779
chr04_25321860_25354455,chr4,79.83567695
chr04_25354455_25390031,chr4,79.91928613
chr04_25390031_25427041,chr4,80.00289331
chr04_25427041_25517133,chr4,80.08650091
chr04_25517133_25706755,chr4,80.2536821
chr04_25706755_25838727,chr4,80.42086642
chr04_25838727_25881812,chr4,80.50448046
chr04_25881812_25911852,chr4,80.67166479
chr04_25911852_25955022,chr4,80.83884593
chr04_25955022_26077727,chr4,80.92245752
chr04_26077727_26122746,chr4,81.00606866
chr04_26122746_26143170,chr4,81.08967979
chr04_26143170_26151342,chr4,81.17329294
chr04_26151342_26159214,chr4,81.25690607
chr04_26159214_26184371,chr4,81.3405192
chr04_26184371_26231068,chr4,81.42413233
chr04_26231068_26293624,chr4,81.50774545
chr04_26293624_26319053,chr4,81.59136104
chr04_26319053_26345047,chr4,81.75855167
chr04_26345047_26370579,chr4,81.92574231
chr04_26370579_26403442,chr4,82.00935788
chr04_26403442_26492236,chr4,82.09297299
chr04_26492236_26511009,chr4,82.17659013
chr04_26511009_26523871,chr4,82.26020928
chr04_26523871_26539649,chr4,82.34383048
chr04_26539649_26560118,chr4,82.42745166
chr04_26560118_26625122,chr4,82.51107283
chr04_26625122_26730613,chr4,82.59469403
chr04_26730613_26817776,chr4,82.67831316
chr04_26817776_26927759,chr4,82.76193232
chr04_26927759_26966723,chr4,82.84555149
chr04_26966723_27061936,chr4,82.92916862
chr04_27061936_27095322,chr4,83.01278374
chr04_27095322_27125792,chr4,83.09639885
chr04_27125792_27197654,chr4,83.18001645
chr04_27197654_27255632,chr4,83.34720977
chr04_27255632_27275066,chr4,83.43082939
chr04_27275066_27289484,chr4,83.51445058
chr04_27289484_27325211,chr4,83.59807224
chr04_27325211_27338393,chr4,83.76526874
chr04_27338393_27383922,chr4,83.84888846
chr04_27383922_27416878,chr4,84.09973309
chr04_27416878_27436479,chr4,84.5181252
chr04_27436479_27477610,chr4,84.60174478
chr04_27477610_27545290,chr4,84.68536435
chr04_27545290_27561530,chr4,85.103763
chr04_27561530_27744392,chr4,85.18738672
chr04_27744392_27783959,chr4,85.27101247
chr04_27783959_27830502,chr4,85.43821536
chr04_27830502_27893610,chr4,85.52183953
chr04_27893610_27903545,chr4,85.68903922
chr04_27903545_27958174,chr4,85.77266087
chr04_27958174_28015532,chr4,85.85628204
chr04_28015532_28027028,chr4,85.93990324
chr04_28027028_28159261,chr4,86.02352237
chr04_28159261_28261477,chr4,86.10714153
chr04_28261477_28377523,chr4,86.19076068
chr04_28377523_28418174,chr4,86.27437981
chr04_28418174_28429238,chr4,86.35800149
chr04_28429238_28443963,chr4,86.52519799
chr04_28443963_28468774,chr4,86.60881597
chr04_28468774_28528910,chr4,87.02720831
chr04_28528910_28538817,chr4,87.19440518
chr04_28538817_28598585,chr4,87.27802902
chr04_28598585_28642328,chr4,87.52888573
chr04_28642328_28690668,chr4,87.61250906
chr04_28690668_28723972,chr4,87.69613433
chr04_28723972_28748665,chr4,87.7797596
chr04_28748665_28768992,chr4,87.8633828
chr04_28768992_28907258,chr4,87.94700649
chr04_28907258_29057760,chr4,88.1142094
chr04_29057760_29148939,chr4,88.19783308
chr04_29148939_29291722,chr4,88.2814564
chr04_29291722_29312447,chr4,88.53232237
chr04_29312447_29322111,chr4,88.61595193
chr04_29322111_29369870,chr4,88.69958129
chr04_29369870_29395609,chr4,88.78321275
chr04_29395609_29408275,chr4,88.8668442
chr04_29408275_29414440,chr4,88.95047614
chr04_29414440_29468001,chr4,89.11769249
chr04_29468001_29525094,chr4,89.28490761
chr04_29525094_29564926,chr4,89.61952116
chr04_29564926_29617209,chr4,89.78673246
chr04_29617209_29639208,chr4,89.87036444
chr04_29639208_29658993,chr4,89.95399381
chr04_29658993_29713522,chr4,90.03762112
chr04_29713522_29750926,chr4,90.12124651
chr04_29750926_29788655,chr4,90.37210672
chr04_29788655_29856520,chr4,90.70670058
chr04_29856520_29871597,chr4,90.95754693
chr04_29871597_29946275,chr4,91.04116213
chr04_29946275_29962154,chr4,91.1247757
chr04_29962154_29975008,chr4,91.29195932
chr04_29975008_30003803,chr4,91.54279396
chr04_30003803_30032617,chr4,91.62640917
chr04_30032617_30043414,chr4,91.71002632
chr04_30043414_30150211,chr4,91.79364281
chr04_30150211_30179533,chr4,92.1282109
chr04_30179533_30195313,chr4,92.37905346
chr04_30195313_30279327,chr4,92.5462466
chr04_30279327_30302218,chr4,92.62986669
chr04_30302218_30388699,chr4,92.79706318
chr04_30388699_30447242,chr4,92.88068484
chr04_30447242_30453200,chr4,92.96430604
chr04_30453200_30460474,chr4,93.04792532
chr04_30460474_30484316,chr4,93.29876383
chr04_30484316_30518296,chr4,93.54959656
chr04_30518296_30546595,chr4,93.8841585
chr04_30546595_30570975,chr4,93.96777295
chr04_30570975_30707407,chr4,94.05139008
chr04_30707407_30829823,chr4,94.13500925
chr04_30829823_30884293,chr4,94.21862886
chr04_30884293_30895159,chr4,94.38583035
chr04_30895159_30949009,chr4,94.63668287
chr04_30949009_30977529,chr4,94.80389394
chr04_30977529_30989571,chr4,95.05476538
chr04_30989571_30996834,chr4,95.13839508
chr04_30996834_31034869,chr4,95.38927495
chr04_31034869_31044044,chr4,95.72389153
chr04_31044044_31052936,chr4,95.89110515
chr04_31052936_31070045,chr4,96.22570894
chr04_31070045_31090053,chr4,96.64411777
chr04_31090053_31112538,chr4,96.8113216
chr04_31112538_31128805,chr4,96.97853147
chr04_31128805_31163572,chr4,97.06215975
chr04_31163572_31186351,chr4,97.22936908
chr04_31186351_31197748,chr4,97.31299898
chr04_31197748_31239129,chr4,97.39662679
chr04_31239129_31269944,chr4,97.56383019
chr04_31269944_31318049,chr4,97.73102713
chr04_31318049_31348806,chr4,97.8146472
chr04_31348806_31354538,chr4,97.98184416
chr04_31354538_31370002,chr4,98.14903807
chr04_31370002_31400611,chr4,98.73529499
chr04_31400611_31412226,chr4,98.98613442
chr04_31412226_31455574,chr4,99.32070247
chr04_31455574_31461895,chr4,99.40431906
chr04_31461895_31477843,chr4,99.65516279
chr04_31477843_31557182,chr4,99.82235637
chr04_31557182_31579706,chr4,99.98955656
chr04_31579706_31659060,chr4,100.0731808
chr04_31659060_31676768,chr4,100.4915812
chr04_31676768_31695950,chr4,100.6587749
chr04_31695950_31783437,chr4,100.7423965
chr04_31783437_31795592,chr4,100.8260182
chr04_31795592_31829254,chr4,100.9932147
chr04_31829254_31878147,chr4,101.0768343
chr04_31878147_31940571,chr4,101.1604518
chr04_31940571_31965127,chr4,101.5788263
chr04_31965127_31986203,chr4,101.6624377
chr04_31986203_32035224,chr4,101.7460509
chr04_32035224_32139144,chr4,101.9968856
chr04_32139144_32156590,chr4,102.1640692
chr04_32156590_32200209,chr4,102.2476828
chr04_32200209_32245848,chr4,102.4985221
chr04_32245848_32264228,chr4,102.6657089
chr04_32264228_32293891,chr4,102.7493205
chr04_32293891_32410453,chr4,102.8329296
chr04_32410453_32588983,chr4,102.9165392
chr04_32588983_32605112,chr4,103.0837199
chr04_32605112_32655928,chr4,103.1673316
chr04_32655928_32674483,chr4,103.4181618
chr04_32674483_32746385,chr4,103.5853391
chr04_32746385_32780720,chr4,103.6689467
chr04_32780720_32786554,chr4,103.7525559
chr04_32786554_32866542,chr4,103.8361651
chr04_32866542_32932357,chr4,104.0869855
chr04_32932357_32959346,chr4,104.1705907
chr04_32959346_33022336,chr4,104.2541932
chr04_33022336_33059749,chr4,104.5887129
chr04_33059749_33074632,chr4,104.7558763
chr04_33074632_33190417,chr4,105.0066643
chr04_33190417_33230366,chr4,106.1826386
chr04_33230366_33312228,chr4,106.3498022
chr04_33312228_33323225,chr4,106.5169914
chr04_33323225_33349920,chr4,106.7677088
chr04_33349920_33360377,chr4,107.9438753
chr04_33360377_33591984,chr4,108.0274085
chr04_33591984_33750005,chr4,112.125674
chr04_33750005_33761028,chr4,115.5270092
chr04_33761028_33815827,chr4,115.8604682
chr04_33815827_33837078,chr4,115.9440618
chr04_33837078_34109959,chr4,116.278527
chr04_34109959_34721591,chr4,117.2848933
chr04_34721591_34780346,chr4,121.6436775
chr04_34780346_34803292,chr4,121.8943142
chr04_34803292_34838510,chr4,121.9778964
chr04_34838510_34906814,chr4,122.0614749
chr04_34906814_34926936,chr4,122.4797075
chr04_34926936_34932250,chr4,122.5632916
chr04_34932250_34937298,chr4,122.6468796
chr04_34937298_34944379,chr4,122.7304695
chr04_34944379_34981870,chr4,122.8140621
chr04_34981870_35008903,chr4,123.0648372
chr04_35008903_35065938,chr4,123.1484258
chr04_35065938_35502694,chr4,123.2310999
chr05_0_343682,chr5,0
chr05_343682_364362,chr5,0.249211299
chr05_364362_371411,chr5,0.583694129
chr05_371411_468374,chr5,0.667285005
chr05_468374_493700,chr5,0.750879073
chr05_493700_522717,chr5,0.918030532
chr05_522717_542106,chr5,1.25252732
chr05_542106_589944,chr5,1.419682251
chr05_589944_645635,chr5,1.586833921
chr05_645635_664523,chr5,2.088947288
chr05_664523_768260,chr5,2.423413563
chr05_768260_799982,chr5,2.674188288
chr05_799982_825750,chr5,2.924965623
chr05_825750_834924,chr5,3.343231951
chr05_834924_845509,chr5,3.594004901
chr05_845509_851257,chr5,3.677593162
chr05_851257_863074,chr5,3.844740254
chr05_863074_879672,chr5,3.928327715
chr05_879672_888577,chr5,4.262793685
chr05_888577_907192,chr5,4.42992414
chr05_907192_923366,chr5,4.513503554
chr05_923366_932229,chr5,4.680629916
chr05_932229_960530,chr5,4.764205627
